uuid,task_type,question_type,query,question,options,answer,exp,other,source,medical competencies,medical disciplines,disease,symptom,procedure,equipment,drug,item,body,microbes,department,disease taboos,disease advices,level
3f3f2da1-1ea9-4afc-a915-5dc2b9e7f9ab,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
患者的自主性是因为（　　）。
请从以下选项中选择一个答案：
A.医患之间的契约关系
B.医患之间的亲疏关系
C.医患之间的政治关系
D.医患之间的经济关系
E.医患之间的工作关系

请注意，请你先给出正确答案，再给出你的解释。",患者的自主性是因为（　　）。,"['A.医患之间的契约关系', 'B.医患之间的亲疏关系', 'C.医患之间的政治关系', 'D.医患之间的经济关系', 'E.医患之间的工作关系']",A,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
a9327470-4942-41a0-af88-d919078b9464,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
关于医患之间契约关系，下列不正确的是（　　）。
请从以下选项中选择一个答案：
A.医生向患者做出应有的承诺
B.患者挂号看病
C.先收费用然后给予检查处置
D.先签写手术协议书然后实施手术
E.患者被迫送红包时保证不给医生宣扬

请注意，请你先给出正确答案，再给出你的解释。",关于医患之间契约关系，下列不正确的是（　　）。,"['A.医生向患者做出应有的承诺', 'B.患者挂号看病', 'C.先收费用然后给予检查处置', 'D.先签写手术协议书然后实施手术', 'E.患者被迫送红包时保证不给医生宣扬']",E,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
caddd2b8-7ead-4c8c-944d-373525504a49,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
医患之间的契约关系是由于（　　）。
请从以下选项中选择一个答案：
A.双方是熟人
B.双方是陌生人
C.双方地位有差别
D.双方都有独立人格
E.双方构成供求关系

请注意，请你先给出正确答案，再给出你的解释。",医患之间的契约关系是由于（　　）。,"['A.双方是熟人', 'B.双方是陌生人', 'C.双方地位有差别', 'D.双方都有独立人格', 'E.双方构成供求关系']",D,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
6696bf9d-9984-4c91-9c09-8ddfedc99de0,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
在医患交往中，强调维护患者权益是由于（　　）。
请从以下选项中选择一个答案：
A.患者在信托关系中居于弱势地位
B.医师对患者的承诺
C.患者在信托关系中居于强者地位
D.患者在信托关系中有明确要求
E.医师对患者的关心

请注意，请你先给出正确答案，再给出你的解释。",在医患交往中，强调维护患者权益是由于（　　）。,"['A.患者在信托关系中居于弱势地位', 'B.医师对患者的承诺', 'C.患者在信托关系中居于强者地位', 'D.患者在信托关系中有明确要求', 'E.医师对患者的关心']",A,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
76266460-3f19-42ec-8a78-62d1df343c37,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
医患关系本质是以社会主义法制为保障建立起来的（　　）。
请从以下选项中选择一个答案：
A.权威关系
B.信誉关系
C.互助关系
D.友好关系
E.信托关系

请注意，请你先给出正确答案，再给出你的解释。",医患关系本质是以社会主义法制为保障建立起来的（　　）。,"['A.权威关系', 'B.信誉关系', 'C.互助关系', 'D.友好关系', 'E.信托关系']",E,,医学伦理学,MedQA,,,,,,,,,,,,,,
fa869f7a-dbbe-44a5-b8f7-a80b429cb457,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
关于医患关系的性质，不正确的是（　　）。
请从以下选项中选择一个答案：
A.医患关系是建立在信赖基础上的特殊人际关系
B.医患关系是建立在平等基础上的契约关系
C.医患关系是同志式的平等关系
D.医患关系双方因为医生处于主动一方，患者处于被动一方而成为不平等的人际关系
E.医患关系是以社会主义法制为保障建立起来的信托关系

请注意，请你先给出正确答案，再给出你的解释。",关于医患关系的性质，不正确的是（　　）。,"['A.医患关系是建立在信赖基础上的特殊人际关系', 'B.医患关系是建立在平等基础上的契约关系', 'C.医患关系是同志式的平等关系', 'D.医患关系双方因为医生处于主动一方，患者处于被动一方而成为不平等的人际关系', 'E.医患关系是以社会主义法制为保障建立起来的信托关系']",D,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
81c9c519-ac0b-4af2-88d4-2888d67bc782,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
何者应该对医患关系的协调负主要责任？（　　）
请从以下选项中选择一个答案：
A.患者
B.医者
C.政府
D.社会
E.新闻媒体

请注意，请你先给出正确答案，再给出你的解释。",何者应该对医患关系的协调负主要责任？（　　）,"['A.患者', 'B.医者', 'C.政府', 'D.社会', 'E.新闻媒体']",B,,医学伦理学,MedQA,公卫法律伦理,null,null,null,null,null,null,null,null,null,null,null,null,None
1ddb97be-515e-4602-9490-7a9903f64e79,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
下列关于医患关系的特性描述，不正确的是（　　）。
请从以下选项中选择一个答案：
A.医患关系是契约关系
B.医患关系是信托关系
C.医患关系是服务与被服务的关系
D.医患关系是平等与不对称关系
E.医患关系是竞争与合作的关系

请注意，请你先给出正确答案，再给出你的解释。",下列关于医患关系的特性描述，不正确的是（　　）。,"['A.医患关系是契约关系', 'B.医患关系是信托关系', 'C.医患关系是服务与被服务的关系', 'D.医患关系是平等与不对称关系', 'E.医患关系是竞争与合作的关系']",E,,医学伦理学,MedQA,公卫法律伦理,公卫卫生与预防医学,,,,,,,,,,,,
f7491dbc-4eb5-4c71-9a44-59ae71aec047,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
对于患者享有平等医疗权利的表述中，错误的是（　　）。
请从以下选项中选择一个答案：
A.对所有患者都应一视同仁
B.公民享有生命健康权
C.患者的需求应得到完全满足
D.患者享有的医疗保健权在实现时是受条件限制的
E.应满足患者的合理需求

请注意，请你先给出正确答案，再给出你的解释。",对于患者享有平等医疗权利的表述中，错误的是（　　）。,"['A.对所有患者都应一视同仁', 'B.公民享有生命健康权', 'C.患者的需求应得到完全满足', 'D.患者享有的医疗保健权在实现时是受条件限制的', 'E.应满足患者的合理需求']",C,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
d6aa0155-6bfb-477d-a7c0-0c5b17d46e7f,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
对于医患双方权利与义务的下列口号和做法中，不可取的是（　　）。
请从以下选项中选择一个答案：
A.把维护患者正当权利放在第一位
B.患者是上帝
C.医者不是上帝
D.医者的正当权益也必须得到保证
E.患者的权利往往意味着医者的义务

请注意，请你先给出正确答案，再给出你的解释。",对于医患双方权利与义务的下列口号和做法中，不可取的是（　　）。,"['A.把维护患者正当权利放在第一位', 'B.患者是上帝', 'C.医者不是上帝', 'D.医者的正当权益也必须得到保证', 'E.患者的权利往往意味着医者的义务']",B,,医学伦理学,MedQA,['公卫法律伦理'],['公卫卫生与预防医学'],,,,,,,,,,,,
e1b45fee-f455-4746-b7b9-c86f6b377268,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
对于医务人员决策权的下列认识和做法中，下列描述正确的是（　　）。
请从以下选项中选择一个答案：
A.需要用强制的方法干涉某些患者嗜酒的不良行为
B.需要根据病人的意见，开具诊断书
C.如何运用药物治疗可以不必考虑患者的意见
D.是住院治疗还是门诊治疗，由医者最后决策
E.拒绝为因酒精中毒而不听劝告者就医

请注意，请你先给出正确答案，再给出你的解释。",对于医务人员决策权的下列认识和做法中，下列描述正确的是（　　）。,"['A.需要用强制的方法干涉某些患者嗜酒的不良行为', 'B.需要根据病人的意见，开具诊断书', 'C.如何运用药物治疗可以不必考虑患者的意见', 'D.是住院治疗还是门诊治疗，由医者最后决策', 'E.拒绝为因酒精中毒而不听劝告者就医']",D,,医学伦理学,MedQA,['公卫法律伦理'],['临床医学'],,,,,,,,,,,,
c971c598-9ec8-4efb-ac8e-3b65071672f8,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
下列哪项不是手术治疗中一般病人的知情权？（　　）
请从以下选项中选择一个答案：
A.有同意的合法权利
B.有权自主选择
C.有明确决定的理解力
D.有家属代为决定的权利
E.有做出决定的认知力

请注意，请你先给出正确答案，再给出你的解释。",下列哪项不是手术治疗中一般病人的知情权？（　　）,"['A.有同意的合法权利', 'B.有权自主选择', 'C.有明确决定的理解力', 'D.有家属代为决定的权利', 'E.有做出决定的认知力']",D,,医学伦理学,MedQA,"['医学基础知识', '公卫法律伦理']",['临床医学'],,,,,,,,,,,,
025c575e-e369-4405-b658-c14e73e8276e,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
下列哪项不是医师义务和权利？（　　）
请从以下选项中选择一个答案：
A.承诺治疗效果
B.促进病人身心健康
C.维持病人医疗权的实现
D.保证病人平等医疗权
E.履行自己的义务

请注意，请你先给出正确答案，再给出你的解释。",下列哪项不是医师义务和权利？（　　）,"['A.承诺治疗效果', 'B.促进病人身心健康', 'C.维持病人医疗权的实现', 'D.保证病人平等医疗权', 'E.履行自己的义务']",A,,医学伦理学,MedQA,,,,,,,,,,,,,,
ac75f882-271d-453f-819d-bb6fdfd701b1,medical knowledge QA,single-choice question,"你是一个医学方面的专家，现在请你回答以下问题：
医务人员在确定辅助检查项目后，必须（　　）。
请从以下选项中选择一个答案：
A.只要有益于治疗，医生可以做出决定
B.使病人知情同意，要告知病人（或家属），尊重被检查者
C.只要检查目的明确，无需说服解释
D.向病人解释清楚检查的危险性
E.因治病需要，无需向病人说明检查项目的经济负担

请注意，请你先给出正确答案，再给出你的解释。",医务人员在确定辅助检查项目后，必须（　　）。,"['A.只要有益于治疗，医生可以做出决定', 'B.使病人知情同意，要告知病人（或家属），尊重被检查者', 'C.只要检查目的明确，无需说服解释', 'D.向病人解释清楚检查的危险性', 'E.因治病需要，无需向病人说明检查项目的经济负担']",B,,医学伦理学,MedQA,['公卫法律伦理'],['临床医学'],,,,,,,,,,,,
